,x,a1,a2
63,0.26,0.6022067635070123,-0.2084158266767406
64,0.28,0.5909055024189469,-0.21547355722263015
65,0.30000000000000004,0.5816946782334514,-0.22181870077206842
66,0.32000000000000006,0.5703805192470447,-0.22295462349719677
67,0.3400000000000001,0.5573208008572796,-0.22662307214722466
68,0.3600000000000001,0.5439896341618168,-0.22931632658201553
69,0.3800000000000001,0.5291723928246906,-0.22917315488259044
70,0.40000000000000013,0.5144630770874153,-0.22873442233014335
71,0.41999999999999993,0.49734366351699416,-0.2228899024721581
72,0.43999999999999995,0.4814960941009364,-0.2199914933517797
73,0.45999999999999996,0.46175347129862615,-0.2121273391950093
74,0.48,0.44218173884702505,-0.20072573753433787
75,0.5,0.4177567842216253,-0.18949001980351055
76,0.52,0.40043910377706615,-0.17418368219914723
77,0.54,0.39464517818620604,-0.15571977314394464
78,0.56,0.393350947223235,-0.13202336908141316
79,0.5800000000000001,0.3874958087911481,-0.10445963205329421
80,0.6000000000000001,0.3854506209977697,-0.09095948449434083
81,0.6200000000000001,0.3799016823250982,-0.09081356844270021
82,0.6400000000000001,0.37523818271751763,-0.09069619723162384
83,0.6600000000000001,0.3716224510479781,-0.09052479627079046
84,0.6799999999999999,0.36506070799443235,-0.09039949945467746
85,0.7,0.35800146438766084,-0.09023602409888073
86,0.72,0.351540773433507,-0.09009163801292586
87,0.74,0.345247058510897,-0.08994725192697099
88,0.76,0.3389916537611871,-0.08982988071589462
89,0.78,0.32918933134776074,-0.08967250437666158
90,0.8,0.3205615734297089,-0.08954110854398488
91,0.8200000000000001,0.31209302109388104,-0.08939672245803001
92,0.8400000000000001,0.30046961036560127,-0.08922532149719661
93,0.8600000000000001,0.28843851037894064,-0.08910795028612027
94,0.8800000000000001,0.27450515771540784,-0.08781230714577323
95,0.9000000000000001,0.2570317190378308,-0.08242058608532266
96,0.9199999999999999,0.23711461807728518,-0.0815741831474539
97,0.94,0.213377534211805,-0.07427112780448752
98,0.96,0.18271684883761416,-0.06641386061298714
99,0.98,0.1316825180425832,-0.05286550051366055
100,1.0,0.0,0.0
